REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date,Location
SL021328,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,NA,NA,Sampson,GY1,NA,0,0,0,MIN,0.56,1.1,6.1,72,1.7,5.4,20,97,46,19,78,NA,NA,96,96,32,81,NA,NA,NA,0.1,"Lawn, centipede",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",NA,NA,NA,NA,1/24/2018,Clinton
SL021328,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,NA,NA,Sampson,GF1,NA,0,0,0,MIN,0.09,1.45,1.7,44,1,4.7,29,21,27,11,12,24,24,23,23,17,41,NA,NA,NA,0.1,"Bermuda hay/past., E",0.7,60-80,80,100,25,0,$,$,0,$,NA,12,"Bermuda hay/past., M",0,180-220,70,190,$,$,$,0,$,NA,12,NA,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",NA,NA,NA,NA,1/24/2018,Clinton
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A339,NA,0,0,0,MIN,0.71,1.31,3.3,62,1.2,5.4,208,26,46,12,59,45,NA,109,109,45,55,NA,NA,NA,0.1,Small Grain (SG),0.6,80-100,0,90,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A340,NA,0,0,0,MIN,0.66,1.3,4,75,1,5.9,115,26,56,16,81,59,NA,88,88,45,78,NA,NA,NA,0.1,Small Grain (SG),0,80-100,0,90,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A341,NA,0,0,0,MIN,0.71,1.31,4.3,69,1.4,5.5,211,62,48,13,66,50,NA,82,82,56,61,NA,NA,NA,0.1,Small Grain (SG),0.6,80-100,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A342,NA,0,0,0,MIN,0.56,1.35,4.3,64,1.5,5.3,342,49,50,8,61,47,NA,145,145,89,45,NA,NA,NA,0.1,Small Grain (SG),0.8,80-100,0,40,25,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A343,NA,0,0,0,MIN,0.51,1.36,4.1,71,1.2,5.5,344,51,54,10,75,55,NA,147,147,86,34,NA,NA,NA,0.1,Small Grain (SG),0.5,80-100,0,40,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A344,NA,0,0,0,MIN,2.84,1.22,11.1,88,1.4,6.3,456,67,70,15,39,29,NA,215,215,108,66,NA,NA,NA,0.2,Small Grain (SG),0,80-100,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A345,NA,0,0,0,MIN,1.19,1.37,7.1,85,1.1,6.2,459,48,69,12,67,47,NA,261,261,128,64,NA,NA,NA,0.2,Small Grain (SG),0,80-100,0,40,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A346,NA,0,0,0,MIN,1.08,1.28,7.4,81,1.4,6,474,59,66,11,55,43,NA,226,226,124,48,NA,NA,NA,0.1,Small Grain (SG),0,80-100,0,30,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A347,NA,0,0,0,MIN,0.66,1.33,5,70,1.5,5.5,280,51,55,10,67,50,NA,165,165,94,38,NA,NA,NA,0.1,Small Grain (SG),0.7,80-100,0,40,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A348,NA,0,0,0,MIN,0.76,1.32,3.8,51,1.9,4.9,332,55,37,7,66,50,NA,119,119,71,61,NA,NA,NA,0.1,Small Grain (SG),1.2,80-100,0,30,25,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A349,NA,0,0,0,MIN,0.81,1.25,5.3,80,1,6,252,89,55,17,68,51,NA,123,123,58,52,NA,NA,NA,0.2,Small Grain (SG),0,80-100,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A350,NA,0,0,0,MIN,0.92,1.3,4.3,69,1.4,5.6,263,42,51,12,62,47,NA,72,72,54,108,NA,NA,NA,0.2,Small Grain (SG),0.6,80-100,0,50,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A351,NA,0,0,0,MIN,0.76,1.28,4.2,62,1.6,5.2,314,52,45,11,74,54,NA,139,139,65,79,NA,NA,NA,0.1,Small Grain (SG),0.9,80-100,0,40,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A352,NA,0,0,0,MIN,0.6,1.31,4.4,70,1.3,5.5,353,58,52,12,77,56,NA,161,161,60,62,NA,NA,NA,0.1,Small Grain (SG),0.6,80-100,0,30,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A353,NA,0,0,0,MIN,0.6,1.27,4,60,1.6,5.2,183,55,40,13,79,57,NA,96,96,56,59,NA,NA,NA,0.1,Small Grain (SG),0.9,80-100,0,30,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A354,NA,0,0,0,MIN,0.76,1.26,4.7,67,1.6,5.5,177,66,46,14,116,80,NA,129,129,89,41,NA,NA,NA,0.1,Small Grain (SG),0.7,80-100,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A355,NA,0,0,0,MIN,0.71,1.31,6.3,78,1.4,5.7,400,54,63,11,71,53,NA,207,207,105,47,NA,NA,NA,0.1,Small Grain (SG),0.5,80-100,0,40,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A356,NA,0,0,0,MIN,0.66,1.3,6.6,86,0.9,6.3,264,65,65,17,127,82,NA,259,259,102,34,NA,NA,NA,0.1,Small Grain (SG),0,80-100,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL002875,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A357,NA,0,0,0,MIN,0.6,1.25,4.8,73,1.3,5.6,202,62,50,17,100,70,NA,148,148,60,48,NA,NA,NA,0.1,Small Grain (SG),0.5,80-100,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris Jernigan,NA,NA,NA,8/30/2019,Caswell
SL003519,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,NCDA Caswell Research Farm,NA,Lenoir,A11,NA,0,0,0,MIN,0.92,1.3,5.9,71,1.7,5.5,217,52,57,10,64,55,NA,160,160,131,52,NA,NA,NA,0.1,"Corn, grain",0.8,120 - 160,0,40,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,9/12/2017,Caswell
SL003519,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,NCDA Caswell Research Farm,NA,Lenoir,A12,NA,0,0,0,MIN,0.76,1.26,13.2,98,0.3,7.1,485,27,81,15,193,116,NA,1033,1033,374,83,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,80,0,0,0,0,0,pH$,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,9/12/2017,Caswell
SL003519,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,NCDA Caswell Research Farm,NA,Lenoir,A13,NA,0,0,0,MIN,0.86,1.29,13.5,97,0.4,7.2,519,25,81,15,183,109,NA,1081,1081,399,97,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,90,0,0,0,0,0,pH$,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,9/12/2017,Caswell
SL003519,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,NCDA Caswell Research Farm,NA,Lenoir,A14,NA,0,0,0,MIN,1.02,1.27,7.7,99,0.1,7.4,115,16,78,20,197,115,NA,145,145,71,67,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,110,0,0,0,0,0,pH$,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,9/12/2017,Caswell
SL003519,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,NCDA Caswell Research Farm,NA,Lenoir,A15,NA,0,0,0,MIN,1.08,1.27,3.8,46,2,4.9,49,40,34,8,109,82,NA,63,63,59,102,NA,NA,NA,0.1,"Corn, grain",1.3,120 - 160,30,60,25,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,9/12/2017,Caswell
SL003519,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,NCDA Caswell Research Farm,NA,Lenoir,A16,NA,0,0,0,MIN,1.14,1.25,3.8,44,2.1,5.9,46,46,30,8,102,78,NA,58,58,60,100,NA,NA,NA,0.1,"Corn, grain",0.3,120 - 160,30,50,25,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,9/12/2017,Caswell
SL003519,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,NCDA Caswell Research Farm,NA,Lenoir,A17,NA,0,0,0,MIN,1.31,1.32,4.8,69,1.5,5.9,62,30,51,15,159,112,NA,92,92,101,75,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,80,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,9/12/2017,Caswell
SL003519,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,NCDA Caswell Research Farm,NA,Lenoir,A18,NA,0,0,0,MIN,0.97,1.25,7.3,96,0.3,7.2,114,16,75,20,161,96,NA,132,132,67,60,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,110,0,0,0,0,0,pH$,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,9/12/2017,Caswell
SL003519,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,NCDA Caswell Research Farm,NA,Lenoir,A51,NA,0,0,0,MIN,0.81,1.19,7.4,85,1.1,6.2,61,36,66,17,99,74,NA,234,234,97,49,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,10,70,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,9/12/2017,Caswell
SL003519,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,NCDA Caswell Research Farm,NA,Lenoir,A52,NA,0,0,0,MIN,0.81,1.18,7.2,84,1.1,6.2,61,34,66,16,90,69,NA,214,214,88,50,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,10,70,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,9/12/2017,Caswell
SL003519,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,NCDA Caswell Research Farm,NA,Lenoir,A53,NA,0,0,0,MIN,1.55,1.15,8.2,80,1.7,5.8,107,53,63,13,110,83,NA,145,145,175,64,NA,NA,NA,0.1,"Corn, grain",0.4,120 - 160,0,40,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,9/12/2017,Caswell
SL003519,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,NCDA Caswell Research Farm,NA,Lenoir,A54,NA,0,0,0,MIN,0.76,1.17,9,94,0.6,7.1,106,57,69,21,76,47,NA,175,175,105,50,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,30,0,0,0,0,0,pH$,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,9/12/2017,Caswell
SL003519,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,NCDA Caswell Research Farm,NA,Lenoir,A55,NA,0,0,0,MIN,1.55,1.11,10.4,86,1.4,6.2,163,80,65,17,45,41,NA,145,145,77,65,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,9/12/2017,Caswell
